filling time,[CH4] (ppb),δD SMOW (‰)
2016-12-12 06:42:00,1952.0,-88.37
2016-12-12 07:51:00,1931.0,-84.56
2016-12-12 08:25:00,1928.0,-88.92
2016-12-12 09:34:00,1941.0,-86.62
2016-12-12 10:08:00,1967.0,-83.39
2016-12-12 11:17:00,2035.0,-96.28
2016-12-12 11:51:00,2064.0,-101.6
2016-12-12 13:00:00,2123.0,-102.36
2016-12-12 13:34:00,2101.0,-105.71
2016-12-12 17:13:00,2215.0,-95.09
2016-12-12 18:22:00,2318.0,-113.0
2016-12-12 18:56:00,2282.0,-120.28
2016-12-12 20:05:00,2246.0,-114.24
2016-12-12 20:39:00,2237.0,-109.68
2016-12-12 21:48:00,2242.0,-113.31
2016-12-12 22:23:00,2267.0,-120.59
2016-12-12 23:31:00,2318.0,-116.31
2016-12-13 00:06:00,2373.0,-122.19
2016-12-13 01:15:00,2332.0,-127.61
2016-12-13 01:49:00,2320.0,-130.29
2016-12-13 02:58:00,2286.0,-122.02
2016-12-13 03:32:00,2219.0,-122.39
2016-12-13 04:41:00,2226.0,-113.35
2016-12-13 05:15:00,2269.0,-117.5
2016-12-13 06:24:00,2254.0,-117.24
2016-12-13 06:58:00,2310.0,-111.82
2016-12-13 08:07:00,2288.0,-109.82
2016-12-15 23:26:00,2149.9908768571427,-98.95
2016-12-16 00:35:00,2085.9908768571427,-99.13
2016-12-16 01:09:00,2132.9908768571427,-107.8
2016-12-16 02:18:00,2173.9908768571427,-111.82
2016-12-16 02:52:00,2167.9908768571427,-109.57
2016-12-16 04:01:00,2157.9908768571427,-113.83
2016-12-16 04:36:00,2189.9908768571427,-117.82
2016-12-16 05:44:00,2174.9908768571427,-105.1
2016-12-16 06:19:00,2169.9908768571427,-113.45
2016-12-16 07:28:00,2189.9908768571427,-110.53
2016-12-16 08:02:00,2154.9908768571427,-121.63
2016-12-16 09:13:00,2202.9908768571427,-111.77
2016-12-16 10:22:00,2251.9908768571427,-115.33
2016-12-16 10:56:00,2221.9908768571427,-114.32
2016-12-16 12:05:00,2179.9908768571427,-107.63
2016-12-16 12:40:00,2150.9908768571427,-111.31
2016-12-16 13:48:00,2220.9908768571427,-115.64
2016-12-16 14:23:00,2203.9908768571427,-115.76
2016-12-16 15:32:00,2223.9908768571427,-110.69
2016-12-16 16:06:00,2237.9908768571427,-105.45
2016-12-16 17:15:00,2217.9908768571427,-108.85
2016-12-16 17:49:00,2297.9908768571427,-121.31
2016-12-16 18:58:00,2329.9908768571427,-124.64
2016-12-16 19:32:00,2268.9908768571427,-115.05
2016-12-16 20:41:00,2397.9908768571427,-125.05
2016-12-16 21:15:00,2371.9908768571427,-129.12
2016-12-16 22:24:00,2410.9908768571427,-124.11
2016-12-16 22:59:00,2455.9908768571427,-129.64
2016-12-17 00:07:00,2463.9908768571427,-126.97
2016-12-17 00:42:00,2471.9908768571427,-129.37
2016-12-17 01:51:00,2414.9908768571427,-134.52
2016-12-17 02:25:00,2389.9908768571427,-121.9
2016-12-17 03:34:00,2439.9908768571427,-126.04
2016-12-17 04:08:00,2445.9908768571427,-129.26
2016-12-17 05:17:00,2534.9908768571427,-144.2
2016-12-17 05:51:00,2573.9908768571427,-137.49
2016-12-17 07:00:00,2571.9908768571427,-138.81
2016-12-17 07:34:00,2569.9908768571427,-141.94
2016-12-17 08:43:00,2580.9908768571427,-145.64
2016-12-17 09:18:00,2588.9908768571427,-141.22
2016-12-17 10:26:00,2556.9908768571427,-140.85
2016-12-17 11:01:00,2513.9908768571427,-139.89
2016-12-17 12:10:00,2592.9908768571427,-142.83
2016-12-17 12:44:00,2574.9908768571427,-136.62
2016-12-17 13:53:00,2619.9908768571427,-140.69
2016-12-17 14:27:00,2625.9908768571427,-144.39
2016-12-17 15:36:00,2095.9908768571427,-107.99
2016-12-17 16:10:00,1952.990876857143,-92.9
2016-12-17 17:55:00,2062.9908768571427,-101.61
2016-12-17 18:29:00,2094.9908768571427,-97.67
2016-12-17 19:37:00,2100.9908768571427,-103.65
2016-12-17 20:12:00,2076.9908768571427,-99.32
2016-12-17 21:20:00,1968.990876857143,-89.77
2016-12-17 21:55:00,1980.990876857143,-98.36
2016-12-17 23:04:00,2063.9908768571427,-97.13
2016-12-17 23:38:00,2087.9908768571427,-100.24
2016-12-18 00:47:00,2020.990876857143,-96.4
2016-12-18 01:21:00,2016.990876857143,-95.49
2016-12-18 02:30:00,2081.9908768571427,-104.85
2016-12-18 03:04:00,2059.9908768571427,-101.36
2016-12-18 04:13:00,2086.9908768571427,-100.47
2016-12-18 04:47:00,2067.9908768571427,-99.99
2016-12-18 05:56:00,2058.9908768571427,-93.68
2016-12-18 06:31:00,2024.990876857143,-86.62
2016-12-18 07:39:00,2069.9908768571427,-102.67
2016-12-18 08:14:00,2063.9908768571427,-101.43
2016-12-18 09:23:00,1978.990876857143,-92.22
2016-12-18 09:57:00,2054.9908768571427,-90.88
2016-12-18 11:06:00,2044.990876857143,-102.84
2016-12-18 11:40:00,1997.990876857143,-91.2
2016-12-18 12:49:00,1932.990876857143,-84.88
2016-12-18 13:23:00,1949.990876857143,-84.6
2016-12-18 14:32:00,1939.990876857143,-85.42
2016-12-18 15:06:00,1911.990876857143,-80.96
2016-12-18 16:15:00,1943.990876857143,-81.58
2016-12-18 16:51:00,1947.990876857143,-87.82
2016-12-18 17:25:00,1975.990876857143,-103.15
2016-12-18 18:34:00,1985.990876857143,-82.25
2016-12-18 19:08:00,1972.990876857143,-93.51
2016-12-18 20:17:00,2026.990876857143,-96.15
2016-12-18 20:51:00,2009.990876857143,-91.74
2016-12-18 22:00:00,2026.990876857143,-92.06
2016-12-18 22:35:00,2067.9908768571427,-98.55
2016-12-18 23:43:00,2015.990876857143,-90.95
2016-12-19 00:18:00,2155.9908768571427,-110.39
2016-12-19 01:27:00,2271.9908768571427,-112.44
2016-12-19 02:01:00,2445.9908768571427,-122.48
2016-12-19 03:10:00,2102.9908768571427,-101.83
2016-12-19 03:44:00,2005.990876857143,-94.19
2016-12-19 04:53:00,2037.990876857143,-100.02
2016-12-19 05:27:00,2334.9908768571427,-122.62
2016-12-19 06:36:00,2534.9908768571427,-137.14
2016-12-19 07:10:00,2343.9908768571427,-122.0
2016-12-19 08:19:00,2136.9908768571427,-97.64
2016-12-19 08:54:00,2007.990876857143,-89.65
2016-12-19 10:02:00,2185.9908768571427,-108.23
2016-12-19 10:37:00,2201.9908768571427,-109.12
2016-12-19 11:45:00,2608.9908768571427,-136.56
2016-12-19 12:20:00,2480.9908768571427,-127.23
2016-12-19 13:29:00,2553.9908768571427,-140.22
2016-12-19 14:03:00,2339.9908768571427,-120.19
2016-12-19 15:12:00,2065.9908768571427,-98.84
2016-12-19 15:46:00,2016.990876857143,-89.55
2016-12-19 16:55:00,2032.990876857143,-91.17
2016-12-19 17:29:00,2220.9908768571427,-112.28
2016-12-19 18:38:00,2336.9908768571427,-124.37
2016-12-19 19:12:00,2179.9908768571427,-114.4
2016-12-19 20:21:00,2140.9908768571427,-105.66
2016-12-19 20:56:00,2118.9908768571427,-109.15
2016-12-19 22:04:00,2068.9908768571427,-102.86
2016-12-19 22:39:00,2062.9908768571427,-102.58
2016-12-19 23:48:00,2071.9908768571427,-94.76
2016-12-20 00:22:00,2063.9908768571427,-98.96
2016-12-20 01:31:00,2066.9908768571427,-93.78
2016-12-20 02:05:00,2082.9908768571427,-99.83
2016-12-20 03:14:00,2074.9908768571427,-94.57
2016-12-20 03:48:00,2089.9908768571427,-103.16
2016-12-20 04:57:00,2105.9908768571427,-108.74
2016-12-20 05:31:00,2126.9908768571427,-111.13
2016-12-20 06:40:00,2115.9908768571427,-104.46
2016-12-20 07:15:00,2105.9908768571427,-110.76
2016-12-20 08:23:00,2097.9908768571427,-105.58
2016-12-20 08:58:00,2089.9908768571427,-104.04
2016-12-20 10:07:00,2073.9908768571427,-108.28
2016-12-20 10:41:00,2089.9908768571427,-101.42
2016-12-20 11:50:00,2077.9908768571427,-97.27
2016-12-20 12:24:00,2084.9908768571427,-96.26
2016-12-20 13:33:00,2089.9908768571427,-101.65
2016-12-20 14:07:00,2082.9908768571427,-103.54
2016-12-20 15:16:00,2075.9908768571427,-96.77
2016-12-20 15:50:00,2118.9908768571427,-99.87
2016-12-20 21:13:00,2182.805824102564,-95.46
2016-12-20 21:47:00,2143.805824102564,-101.44
2016-12-20 22:56:00,2198.805824102564,-102.81
2016-12-20 23:31:00,2199.805824102564,-108.02
2016-12-21 00:39:00,2261.805824102564,-107.2
2016-12-21 01:14:00,2308.805824102564,-113.98
2016-12-21 02:23:00,2408.805824102564,-123.63
2016-12-21 02:57:00,2449.805824102564,-118.72
2016-12-21 04:06:00,2440.805824102564,-120.73
2016-12-21 04:40:00,2379.805824102564,-122.88
2016-12-21 05:49:00,2407.805824102564,-122.55
2016-12-21 06:24:00,2398.805824102564,-110.44
2016-12-21 07:32:00,2323.805824102564,-114.29
2016-12-21 08:07:00,2314.805824102564,-111.53
2016-12-21 09:16:00,2252.805824102564,-111.87
2016-12-21 09:55:00,2145.805824102564,-108.02
2016-12-21 10:29:00,2177.805824102564,-108.71
2016-12-21 11:38:00,2137.805824102564,-101.59
2016-12-21 12:12:00,2137.805824102564,-103.51
2016-12-21 12:47:00,1902.8058241025642,-90.23
2016-12-21 13:22:00,2059.805824102564,-98.07
2016-12-21 14:30:00,2090.805824102564,-109.89
2016-12-21 15:05:00,2095.805824102564,-97.72
2016-12-21 16:14:00,2093.805824102564,-98.05
2016-12-21 16:48:00,2099.805824102564,-110.31
2016-12-21 17:57:00,2123.805824102564,-101.81
2016-12-21 18:31:00,2097.805824102564,-97.57
2016-12-21 19:40:00,2091.805824102564,-104.87
2016-12-21 20:14:00,2100.805824102564,-83.61
2016-12-21 21:23:00,2120.805824102564,-114.91
2016-12-21 21:58:00,2118.805824102564,-98.72
2016-12-21 23:07:00,2126.805824102564,-104.19
2016-12-21 23:41:00,2126.805824102564,-97.83
2016-12-22 00:50:00,2113.805824102564,-91.89
2016-12-22 01:24:00,2130.805824102564,-103.94
2016-12-22 02:33:00,2124.805824102564,-104.49
2016-12-22 03:07:00,2122.805824102564,-99.2
2016-12-22 04:16:00,2109.805824102564,-93.35
2016-12-22 04:51:00,2138.805824102564,-85.93
2016-12-22 05:59:00,2127.805824102564,-99.64
2016-12-22 06:34:00,2137.805824102564,-107.83
2016-12-22 07:43:00,2159.805824102564,-105.21
2016-12-22 08:17:00,2142.805824102564,-99.16
2016-12-22 09:26:00,2158.805824102564,-109.09
2016-12-22 10:00:00,2130.805824102564,-109.43
2016-12-22 13:31:00,2185.805824102564,-97.1
2016-12-22 14:40:00,2079.805824102564,-96.34
2016-12-22 15:15:00,2066.805824102564,-94.62
2016-12-22 16:23:00,2200.805824102564,-113.58
2016-12-22 16:58:00,2176.805824102564,-100.37
2016-12-22 18:07:00,2173.805824102564,-107.17
2016-12-22 18:41:00,2127.805824102564,-95.15
2016-12-22 19:50:00,2133.805824102564,-98.88
2016-12-22 20:24:00,2129.805824102564,-105.97
2016-12-22 21:33:00,2130.805824102564,-97.09
2016-12-22 22:07:00,2118.805824102564,-87.17
2016-12-22 23:16:00,2101.805824102564,-94.58
2016-12-22 23:50:00,2107.805824102564,-99.88
2016-12-23 00:59:00,2093.805824102564,-97.28
2016-12-23 01:34:00,2070.805824102564,-101.48
2016-12-23 02:42:00,2108.805824102564,-105.21
2016-12-23 03:17:00,2117.805824102564,-102.93
2016-12-23 04:26:00,2136.805824102564,-105.39
2016-12-23 05:00:00,2134.805824102564,-106.9
2016-12-23 06:09:00,2155.805824102564,-105.72
2016-12-23 06:43:00,2128.805824102564,-110.05
2016-12-23 07:52:00,2153.805824102564,-99.58
2016-12-23 09:06:00,2145.805824102564,-110.99
2016-12-23 10:14:00,2126.805824102564,-100.8
2016-12-23 10:49:00,2104.805824102564,-100.11
2016-12-23 11:58:00,2143.805824102564,-106.77
2016-12-23 12:32:00,2097.805824102564,-97.16
2016-12-23 13:41:00,2071.805824102564,-94.55
2016-12-23 14:15:00,2078.805824102564,-95.25
2016-12-23 15:24:00,2057.805824102564,-104.35
2016-12-23 15:58:00,2073.805824102564,-94.2
2016-12-23 17:07:00,2081.805824102564,-100.55
2016-12-23 17:41:00,2041.8058241025642,-97.72
2016-12-23 18:50:00,2029.8058241025642,-100.57
2016-12-23 19:25:00,2011.8058241025642,-96.91
2016-12-23 20:33:00,2004.8058241025642,-95.3
2016-12-23 21:08:00,1997.8058241025642,-97.69
2016-12-23 22:17:00,1996.8058241025642,-94.73
2016-12-23 22:51:00,2000.8058241025642,-96.88
2016-12-24 00:00:00,2014.8058241025642,-96.33
2016-12-24 00:34:00,2015.8058241025642,-97.09
2016-12-24 01:43:00,1998.8058241025642,-90.75
2016-12-24 02:17:00,1988.8058241025642,-88.7
2016-12-24 03:26:00,1998.8058241025642,-88.58
2016-12-24 04:00:00,1960.8058241025642,-90.57
2016-12-24 05:09:00,1936.8058241025642,-81.15
2016-12-24 05:44:00,1943.8058241025642,-84.19
2016-12-24 06:52:00,1948.8058241025642,-88.86
2016-12-24 07:27:00,1962.8058241025642,-79.96
2016-12-24 08:36:00,1976.8058241025642,-91.42
2016-12-24 09:10:00,1968.8058241025642,-93.05
2016-12-24 10:19:00,1971.8058241025642,-81.51
2016-12-24 10:53:00,1965.8058241025642,-84.7
2016-12-24 12:02:00,1950.8058241025642,-86.55
2016-12-24 15:14:00,1913.8058241025642,-83.31
2016-12-24 16:22:00,1927.8058241025642,-72.03
2016-12-24 16:57:00,1952.8058241025642,-79.55
2016-12-24 18:06:00,1959.8058241025642,-76.85
2016-12-24 18:40:00,1952.8058241025642,-79.85
2016-12-24 19:49:00,1934.8058241025642,-80.86
2016-12-24 20:23:00,1939.8058241025642,-79.21
2016-12-24 21:32:00,1942.8058241025642,-92.17
2016-12-24 22:06:00,1944.8058241025642,-90.04
2016-12-24 23:15:00,1957.8058241025642,-78.71
2016-12-24 23:49:00,1966.8058241025642,-87.6
2016-12-25 00:58:00,1948.8058241025642,-75.38
2016-12-25 01:33:00,1958.8058241025642,-87.7
2016-12-25 02:41:00,1952.8058241025642,-84.91
2016-12-25 03:16:00,1961.8058241025642,-76.66
2016-12-25 04:25:00,1976.8058241025642,-81.8
2016-12-25 04:59:00,1978.8058241025642,-76.51
2016-12-25 06:08:00,1929.8058241025642,-93.75
2016-12-25 06:42:00,1930.8058241025642,-90.54
2016-12-25 07:51:00,1914.8058241025642,-86.38
2016-12-25 08:25:00,1932.8058241025642,-80.2
2016-12-25 09:34:00,1965.8058241025642,-87.04
2016-12-25 10:08:00,1943.8058241025642,-81.21
2016-12-25 11:17:00,1949.8058241025642,-76.48
2016-12-25 11:52:00,1938.8058241025642,-88.63
2016-12-25 13:00:00,1940.8058241025642,-87.57
2016-12-25 13:35:00,1934.8058241025642,-91.55
2016-12-25 14:43:00,1958.8058241025642,-88.58
2016-12-25 15:18:00,1963.8058241025642,-87.98
2016-12-25 16:27:00,1948.8058241025642,-78.15
2016-12-25 17:01:00,1944.8058241025642,-90.21
2016-12-25 18:10:00,1937.8058241025642,-82.39
2016-12-25 18:44:00,1948.8058241025642,-85.82
2016-12-25 19:53:00,1957.8058241025642,-82.83
2016-12-25 20:27:00,1936.8058241025642,-82.33
2016-12-25 21:36:00,1941.8058241025642,-77.24
2016-12-25 22:10:00,1921.8058241025642,-77.17
2016-12-25 23:19:00,1955.8058241025642,-80.66
2016-12-25 23:54:00,1959.8058241025642,-75.11
2016-12-26 01:02:00,1954.8058241025642,-80.11
2016-12-26 01:37:00,1940.8058241025642,-77.62
2016-12-26 02:46:00,1929.8058241025642,-88.82
2016-12-26 03:20:00,1938.8058241025642,-81.58
2016-12-26 04:29:00,1936.8058241025642,-89.98
2016-12-26 05:03:00,1936.8058241025642,-92.25
2016-12-26 06:12:00,1941.8058241025642,-81.95
2016-12-26 06:46:00,1932.8058241025642,-84.38
2016-12-26 07:55:00,1974.8058241025642,-80.15
2016-12-26 08:29:00,1953.8058241025642,-86.01
2016-12-26 09:38:00,1966.8058241025642,-81.66
2016-12-26 10:13:00,1953.8058241025642,-79.82
2016-12-26 11:21:00,1949.8058241025642,-81.54
2016-12-26 11:56:00,1966.8058241025642,-83.86
2016-12-26 13:05:00,1953.8058241025642,-94.61
2016-12-26 13:39:00,1938.8058241025642,-84.98
2016-12-27 11:24:00,1943.0,-84.66
2016-12-27 11:59:00,1945.0,-78.67
2016-12-27 13:08:00,1946.0,-78.34
2016-12-27 13:42:00,1951.0,-85.2
2016-12-27 14:51:00,1939.0,-83.79
2016-12-27 15:25:00,1952.0,-88.52
2016-12-27 16:34:00,1965.0,-95.38
2016-12-27 17:08:00,1977.0,-97.45
2016-12-27 18:17:00,1959.0,-101.13
2016-12-27 18:52:00,1951.0,-88.15
2016-12-27 20:00:00,1956.0,-77.65
2016-12-27 20:35:00,1959.0,-92.03
2016-12-27 21:43:00,1962.0,-90.69
2016-12-27 22:18:00,1965.0,-85.14
2016-12-27 23:27:00,1996.0,-83.5
2016-12-28 00:01:00,2003.0,-94.55
2016-12-28 01:10:00,1998.0,-82.21
2016-12-28 01:44:00,1971.0,-80.85
2016-12-28 02:53:00,1958.0,-79.6
2016-12-28 03:27:00,1982.0,-76.59
2016-12-28 04:36:00,1933.0,-82.01
2016-12-28 05:11:00,1933.0,-86.0
2016-12-28 06:19:00,1935.0,-82.56
2016-12-28 06:54:00,1943.0,-86.82
2016-12-28 08:02:00,1948.0,-90.38
2016-12-28 08:37:00,1952.0,-95.4
2016-12-28 09:46:00,1952.0,-88.85
2016-12-28 10:20:00,1946.0,-81.33
2016-12-28 11:29:00,1947.0,-83.41
2016-12-28 12:03:00,1997.0,-91.81
2016-12-28 13:12:00,1982.0,-89.49
2016-12-28 13:46:00,1982.0,-94.7
2016-12-28 14:55:00,1957.0,-90.2
2016-12-28 15:30:00,1958.0,-86.57
2016-12-28 16:38:00,1949.0,-84.88
2016-12-28 17:13:00,1949.0,-87.89
2016-12-28 18:21:00,2481.0,-121.78
2016-12-28 18:56:00,2321.0,-118.83
2016-12-28 20:05:00,2300.0,-114.62
2016-12-28 20:39:00,2248.0,-99.99
2016-12-28 21:48:00,2083.0,-94.87
2016-12-28 22:22:00,2170.0,-98.98
2016-12-28 23:31:00,2174.0,-107.18
2016-12-29 00:05:00,2138.0,-93.06
2016-12-29 01:14:00,2131.0,-103.66
2016-12-29 01:49:00,2154.0,-105.22
2016-12-29 02:57:00,2153.0,-106.89
2016-12-29 03:32:00,2171.0,-108.09
2016-12-29 04:40:00,2115.0,-107.12
2016-12-29 05:15:00,2138.0,-104.19
2016-12-29 06:24:00,2131.0,-105.22
2016-12-29 06:58:00,2135.0,-100.34
2016-12-29 10:18:00,2161.0,-90.48
2016-12-29 11:09:00,2356.392385,-116.34
2016-12-29 11:26:00,2310.0,-115.23
2016-12-29 11:43:00,2273.392385,-110.58
2016-12-29 11:59:00,2191.0,-100.56
2016-12-29 12:50:00,2253.392385,-112.34
2016-12-29 13:07:00,2209.0,-106.84
2016-12-29 13:24:00,2207.392385,-102.41
2016-12-29 13:41:00,2228.0,-102.52
2016-12-29 14:32:00,2203.392385,-108.25
2016-12-29 14:49:00,2257.0,-110.79
2016-12-29 15:06:00,2251.392385,-109.91
2016-12-29 15:23:00,2273.0,-111.46
2016-12-29 16:13:00,2377.392385,-126.28
2016-12-29 16:30:00,2357.0,-121.14
2016-12-29 16:47:00,2399.392385,-127.11
2016-12-29 17:04:00,2418.0,-119.9
2016-12-29 17:55:00,2464.392385,-130.68
2016-12-29 18:12:00,2521.0,-131.74
2016-12-29 18:29:00,2551.392385,-138.5
2016-12-29 18:46:00,2592.0,-130.34
2016-12-29 19:37:00,2598.392385,-136.57
2016-12-29 19:54:00,2648.0,-139.94
2016-12-29 20:11:00,2580.392385,-129.53
2016-12-29 20:27:00,2633.0,-139.73
2016-12-29 21:18:00,2544.392385,-126.26
2016-12-29 21:35:00,2533.0,-128.43
2016-12-29 21:52:00,2466.392385,-126.91
2016-12-29 22:09:00,2450.0,-116.02
2016-12-29 23:00:00,2360.392385,-121.77
2016-12-29 23:17:00,2352.0,-118.43
2016-12-29 23:34:00,2356.392385,-121.58
2016-12-29 23:51:00,2362.0,-125.84
2016-12-30 00:42:00,2379.392385,-118.72
2016-12-30 00:58:00,2378.0,-122.4
2016-12-30 01:15:00,2379.392385,-122.42
2016-12-30 01:32:00,2370.0,-114.38
2016-12-30 02:23:00,2420.392385,-127.46
2016-12-30 02:40:00,2464.0,-127.49
2016-12-30 02:57:00,2459.392385,-130.66
2016-12-30 03:14:00,2483.0,-122.31
2016-12-30 04:05:00,2560.392385,-136.81
2016-12-30 04:22:00,2591.0,-138.47
2016-12-30 04:39:00,2612.392385,-134.41
2016-12-30 04:55:00,2635.0,-123.32
2016-12-30 05:46:00,2651.392385,-141.7
2016-12-30 06:03:00,2672.0,-132.44
2016-12-30 06:20:00,2664.392385,-134.27
2016-12-30 06:37:00,2699.0,-143.01
2016-12-30 07:28:00,2671.392385,-139.05
2016-12-30 07:45:00,2658.0,-125.61
2016-12-30 08:02:00,2641.392385,-131.4
2016-12-30 08:19:00,2649.0,-134.79
2016-12-30 09:10:00,2391.392385,-123.38
2016-12-30 09:26:00,2349.0,-106.57
2016-12-30 09:43:00,2314.392385,-117.04
2016-12-30 10:00:00,2312.0,-108.13
2016-12-30 10:51:00,2319.392385,-117.68
2016-12-30 11:08:00,2309.0,-114.73
2016-12-30 11:25:00,2304.392385,-115.35
2016-12-30 11:42:00,2300.0,-111.72
2016-12-30 12:33:00,2276.392385,-111.42
2016-12-30 12:50:00,2306.0,-116.91
2016-12-30 13:07:00,2286.392385,-117.65
2016-12-30 13:24:00,2332.0,-118.44
2016-12-30 14:14:00,2298.392385,-118.6
2016-12-30 14:31:00,2339.0,-114.67
2016-12-30 14:48:00,2297.392385,-111.5
2016-12-30 15:05:00,2336.0,-123.53
2016-12-30 15:56:00,2315.392385,-121.07
2016-12-30 16:13:00,2317.0,-118.05
2016-12-30 16:30:00,2297.392385,-114.39
2016-12-30 16:47:00,2333.0,-116.57
2016-12-30 17:38:00,2289.392385,-117.4
2016-12-30 17:54:00,2324.0,-110.5
2016-12-30 18:11:00,2306.392385,-116.84
2016-12-30 18:28:00,2329.0,-113.85
2016-12-30 19:19:00,2370.392385,-115.84
2016-12-30 19:36:00,2378.0,-113.05
2016-12-30 19:53:00,2342.392385,-117.98
2016-12-30 20:10:00,2346.0,-120.85
2016-12-30 21:01:00,2342.392385,-121.68
2016-12-30 21:18:00,2308.0,-119.98
2016-12-30 21:35:00,2261.392385,-113.45
2016-12-30 21:52:00,2286.0,-114.69
2016-12-30 22:42:00,2251.392385,-112.14
2016-12-30 22:59:00,2214.0,-111.2
2016-12-30 23:16:00,2118.392385,-103.92
2016-12-30 23:33:00,2109.0,-100.18
2016-12-31 00:24:00,2204.392385,-110.03
2016-12-31 00:41:00,2239.0,-113.03
2016-12-31 00:58:00,2210.392385,-111.53
2016-12-31 01:15:00,2231.0,-114.76
2016-12-31 02:06:00,2166.392385,-108.0
2016-12-31 02:23:00,2193.0,-110.49
2016-12-31 02:40:00,2148.392385,-103.85
2016-12-31 02:56:00,2197.0,-113.23
2016-12-31 03:47:00,2197.392385,-109.33
2016-12-31 04:04:00,2246.0,-112.21
2016-12-31 04:21:00,2227.392385,-103.45
2016-12-31 04:38:00,2243.0,-115.01
2016-12-31 05:29:00,2206.392385,-109.16
2016-12-31 05:46:00,2271.0,-112.28
2016-12-31 06:03:00,2186.392385,-109.19
2016-12-31 06:20:00,2269.0,-101.19
2016-12-31 07:10:00,2242.392385,-114.59
2017-01-02 11:47:00,1966.6036587619049,-84.8
2017-01-02 12:04:00,1954.285158773585,-79.3
2017-01-02 12:21:00,1949.6036587619049,-82.45
2017-01-02 12:38:00,1926.285158773585,-77.82
2017-01-02 13:29:00,1955.6036587619049,-90.02
2017-01-02 13:45:00,1943.285158773585,-81.77
2017-01-02 14:02:00,1950.6036587619049,-79.0
2017-01-02 14:19:00,1941.285158773585,-75.56
2017-01-02 15:10:00,1954.6036587619049,-94.16
2017-01-02 15:27:00,1950.285158773585,-75.67
2017-01-02 15:44:00,1954.6036587619049,-90.57
2017-01-02 16:01:00,1939.285158773585,-82.98
2017-01-02 16:52:00,1953.6036587619049,-83.97
2017-01-02 17:09:00,1945.285158773585,-90.67
2017-01-02 17:26:00,1947.6036587619049,-83.33
2017-01-02 17:42:00,1953.285158773585,-92.58
2017-01-02 18:33:00,1941.6036587619049,-88.14
2017-01-02 18:50:00,1956.285158773585,-89.71
2017-01-02 19:07:00,1940.6036587619049,-92.3
2017-01-02 19:24:00,1944.285158773585,-96.55
2017-01-02 20:15:00,1947.6036587619049,-93.43
2017-01-02 20:32:00,1943.285158773585,-91.62
2017-01-02 20:49:00,1944.6036587619049,-89.67
2017-01-02 21:06:00,1943.285158773585,-98.72
2017-01-02 21:57:00,1953.6036587619049,-89.52
2017-01-02 22:13:00,1952.285158773585,-87.49
2017-01-02 22:30:00,1954.6036587619049,-92.79
2017-01-02 22:47:00,1931.285158773585,-90.87
2017-01-02 23:38:00,2006.6036587619049,-98.66
2017-01-02 23:55:00,2009.285158773585,-95.8
2017-01-03 00:12:00,1982.6036587619049,-94.46
2017-01-03 00:29:00,1978.285158773585,-83.04
2017-01-03 01:20:00,1929.6036587619049,-94.62
2017-01-03 01:37:00,1930.285158773585,-85.52
2017-01-03 01:54:00,1937.6036587619049,-91.4
2017-01-03 02:11:00,1943.285158773585,-88.25
2017-01-03 03:01:00,1947.6036587619049,-92.46
2017-01-03 03:18:00,1947.285158773585,-76.0
2017-01-03 03:35:00,1939.6036587619049,-95.2
2017-01-03 03:52:00,1937.285158773585,-84.27
2017-01-03 04:43:00,1920.6036587619049,-84.88
2017-01-03 05:00:00,1942.285158773585,-71.67
2017-01-03 05:17:00,1926.6036587619049,-92.53
2017-01-03 05:34:00,1933.285158773585,-70.13
2017-01-03 06:25:00,1958.6036587619049,-92.28
2017-01-03 06:41:00,1944.285158773585,-77.23
2017-01-03 06:58:00,1956.6036587619049,-87.29
2017-01-03 07:15:00,1975.285158773585,-73.65
2017-01-03 08:06:00,1956.6036587619049,-81.58
2017-01-03 08:23:00,1955.285158773585,-70.82
2017-01-03 08:40:00,1954.6036587619049,-85.91
2017-01-03 08:57:00,1943.285158773585,-80.81
2017-01-03 09:48:00,1954.6036587619049,-87.03
2017-01-03 10:05:00,1962.285158773585,-77.47
2017-01-03 10:22:00,1961.6036587619049,-76.73
2017-01-03 10:39:00,1968.285158773585,-88.22
2017-01-03 11:29:00,1964.6036587619049,-85.66
2017-01-03 11:46:00,1962.285158773585,-90.17
2017-01-03 12:03:00,1968.6036587619049,-90.63
2017-01-03 12:20:00,1955.285158773585,-81.94
2017-01-03 13:11:00,1961.6036587619049,-83.8
2017-01-03 13:28:00,1957.285158773585,-76.18
2017-01-03 13:45:00,1964.6036587619049,-77.91
2017-01-03 14:02:00,1945.285158773585,-77.7
2017-01-03 14:53:00,1958.6036587619049,-80.85
2017-01-03 15:10:00,1968.285158773585,-80.21
2017-01-03 15:26:00,1969.6036587619049,-76.36
2017-01-03 15:43:00,1971.285158773585,-91.32
2017-01-03 16:34:00,1977.6036587619049,-80.83
2017-01-03 16:51:00,1952.285158773585,-84.31
2017-01-03 17:08:00,1956.6036587619049,-77.11
2017-01-03 17:25:00,1945.285158773585,-84.88
2017-01-03 18:16:00,1960.6036587619049,-74.42
2017-01-03 18:33:00,1953.285158773585,-88.83
2017-01-03 18:50:00,1955.6036587619049,-83.76
2017-01-03 19:07:00,1960.285158773585,-93.94
2017-01-03 19:57:00,1943.6036587619049,-79.15
2017-01-03 20:14:00,1952.285158773585,-89.79
